Delta, delta, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
-1.5,0.787500023841858,-1.49516303703083E-17,3.89142844306166E-16,-5.2171373112128E-17,-3.78380536322582E-17,2.33455515153086E-17,-1.49962299637037E-16,-1.57312580238069E-17,-2.58061954619721E-16,8.31342522174251E-17,-7.5210206056302E-17,-6.78025522079834E-17,-1.73619966249797E-17,-2.02066697589328E-16,-2.93283933759495E-17,1,1,1,1,1,1,1,3.16859579262364E-20,-2.52398391751162E-21,1
-1.5,0.800000011920929,1.47064325300517E-17,-3.35818705674939E-16,-3.15730670821203E-17,-1.93310626845985E-16,1.09525297459697E-17,5.31115465963558E-17,2.57932533941081E-17,6.84585924605216E-17,7.75875628414488E-17,2.15178347405074E-17,-9.77499182188614E-17,-1.06366890270398E-16,1.64747378845369E-17,9.06915066426076E-17,1,1,1,1,1,1,1,-2.06127256492409E-19,-9.00402640376222E-20,1
-1.5,0.8125,3.90733982462694E-17,-1.81039346210479E-17,-1.33689182063727E-16,1.23950804564474E-16,1.13772340509565E-16,-1.2052595919115E-16,5.2333563377915E-17,-3.90733982462694E-17,1.81039346210479E-17,1.33689182063727E-16,-1.23950804564474E-16,-1.13772340509565E-16,1.2052595919115E-16,-5.2333563377915E-17,1,1,1,1,1,1,1,-5.8872055743565E-21,-5.8872055743565E-21,1
-1.5,0.824999988079071,-2.57204962417892E-17,-8.23583369505157E-17,-2.93187021278928E-17,-4.53306026812043E-17,-4.64361295698814E-17,5.6231551925717E-18,-1.01924202462049E-17,-1.92477464063242E-16,7.79473665555746E-17,-8.44028544551446E-18,-5.17740493125974E-18,3.55786858896859E-17,-2.7866652737005E-17,-3.90058936908401E-17,1,1,1,1,1,1,1,-3.17029118976195E-20,5.63791571361483E-20,1
-1.5,0.837499976158142,1.2035780991623E-16,1.20822682111762E-17,-4.90986816866242E-17,5.92044200220785E-17,-1.52028207205126E-18,-5.12904687731509E-17,-1.75421168577243E-17,8.95348037437931E-17,-9.52338134664874E-17,-2.85662026897635E-17,-6.99490726626687E-18,-3.29544268586303E-18,4.1336866323138E-18,-5.04949956478383E-17,1,1,1,1,1,1,1,1.87939894192537E-19,7.5444746139655E-20,1
-1.5,0.850000023841858,-4.1105115130919E-18,-8.14888840999388E-17,2.56185776641553E-17,8.78185429390884E-17,1.3646550460192E-16,-6.42359413125568E-17,-1.29792754819331E-18,-1.14630490764252E-16,2.07889969692363E-16,-4.58397091871735E-17,4.47536938347853E-17,-3.2080515918142E-17,-4.03508753047809E-18,-6.36813266380074E-18,1,1,1,1,1,1,1,-2.41502763068058E-20,2.91902280023675E-20,1
-1.5,0.862500011920929,1.47291988566149E-16,-1.55189181135866E-16,7.19414066511741E-17,-6.55831803023893E-17,1.17160657587039E-16,-1.16505676125685E-16,-2.79590951335415E-17,-1.47291988566149E-16,1.55189181135866E-16,-7.19414066511741E-17,6.55831803023893E-17,-1.17160657587039E-16,1.16505676125685E-16,2.79590951335415E-17,1,1,1,1,1,1,1,-2.75982187471069E-21,-2.75982187471069E-21,1
-1.5,0.875,4.86728987381187E-17,-5.75999543315216E-17,7.01010091975824E-18,-2.11158572228505E-18,4.51593341081946E-18,-1.44161386122563E-19,-1.73490975705075E-17,-4.86728987381187E-17,5.75999543315216E-17,-7.01010091975824E-18,2.11158572228505E-18,-4.51593341081946E-18,1.44161386122563E-19,1.73490975705075E-17,1,1,1,1,1,1,1,-1.71087203966892E-20,-1.71087203966892E-20,1
-1.5,0.887499988079071,9.06390021804064E-18,-1.75412632073322E-17,-1.00836439277026E-18,-6.61700277238681E-18,-4.47671504089903E-17,4.67256626366097E-17,3.75384653580037E-17,-9.06390021804064E-18,1.75412632073322E-17,1.00836439277026E-18,6.61700277238681E-18,4.47671504089903E-17,-4.67256626366097E-17,-3.75384653580037E-17,1,1,1,1,1,1,1,-3.06384887768028E-20,-3.06384887768028E-20,1
-1.5,0.899999976158142,-4.28293772536889E-17,3.8954697828368E-17,-5.49950533947513E-17,5.44576639292776E-17,-2.44616762419938E-17,2.6572081991135E-17,-6.89336852997027E-17,4.28293772536889E-17,-3.8954697828368E-17,5.49950533947513E-17,-5.44576639292776E-17,2.44616762419938E-17,-2.6572081991135E-17,6.89336852997027E-17,1,1,1,1,1,1,1,-3.93925735111942E-20,-3.93925735111942E-20,1
-1.5,0.912500023841858,3.40340564594077E-16,-3.44989107878388E-16,2.03658272497219E-16,-1.99694330357636E-16,1.16209916043305E-16,-9.60441063596545E-17,6.72846908224109E-17,-3.40340564594077E-16,3.44989107878388E-16,-2.03658272497219E-16,1.99694330357636E-16,-1.16209916043305E-16,9.60441063596545E-17,-6.72846908224109E-17,1,1,1,1,1,1,1,2.79872068925085E-20,2.79872068925085E-20,1
-1.5,0.925000011920929,1.26165623667977E-17,-2.30822036780513E-17,3.57265030651491E-17,-3.83250181675906E-17,-1.96573384523919E-17,2.12910036185718E-17,9.57127957089087E-18,-1.26165623667977E-17,2.30822036780513E-17,-3.57265030651491E-17,3.83250181675906E-17,1.96573384523919E-17,-2.12910036185718E-17,-9.57127957089087E-18,1,1,1,1,1,1,1,8.97650067640981E-20,8.97650067640981E-20,1
-1.5,0.9375,-8.38365351749276E-17,8.93721469481406E-17,-9.0934313930894E-18,9.92434507174688E-18,-7.42132218076041E-17,6.95231805263223E-17,-4.68022926485566E-18,8.38365351749276E-17,-8.93721469481406E-17,9.0934313930894E-18,-9.92434507174688E-18,7.42132218076041E-17,-6.95231805263223E-17,4.68022926485566E-18,1,1,1,1,1,1,1,4.03803693342503E-20,4.03803693342503E-20,1
-1.5,0.949999988079071,9.72461983130411E-17,-8.77132924779472E-17,-4.02649386837622E-17,4.71070756170579E-17,1.83302611628098E-17,-2.12803908913128E-17,7.69505477429992E-17,-9.72461983130411E-17,8.77132924779472E-17,4.02649386837622E-17,-4.71070756170579E-17,-1.83302611628098E-17,2.12803908913128E-17,-7.69505477429992E-17,1,1,1,1,1,1,1,-8.94821368439991E-21,-8.94821368439991E-21,1
-1.5,0.962499976158142,-2.36373113522459E-17,2.23485490686372E-17,9.17083647327027E-18,4.15739166411562E-19,9.58840469111255E-18,-6.11177615708075E-18,2.50425671358816E-17,2.36373113522459E-17,-2.23485490686372E-17,-9.17083647327027E-18,-4.15739166411562E-19,-9.58840469111255E-18,6.11177615708075E-18,-2.50425671358816E-17,1,1,1,1,1,1,1,-2.8894271826484E-20,-2.8894271826484E-20,1
-1.5,0.975000023841858,1.19076644459367E-17,-9.17928777758873E-18,1.12305570612496E-16,-1.09418948502702E-16,3.06620864560708E-17,-3.07271425568869E-17,-4.22149342597947E-17,-1.19076644459367E-17,9.17928777758873E-18,-1.12305570612496E-16,1.09418948502702E-16,-3.06620864560708E-17,3.07271425568869E-17,4.22149342597947E-17,1,1,1,1,1,1,1,-5.89362309034911E-20,-5.89362309034911E-20,1
-1.5,0.987500011920929,-4.09900974865409E-16,4.03487241388799E-16,-2.47558296087515E-16,2.45898217390015E-16,1.13473814335217E-16,-1.14998248647148E-16,2.29971853929486E-16,4.09900974865409E-16,-4.03487241388799E-16,2.47558296087515E-16,-2.45898217390015E-16,-1.13473814335217E-16,1.14998248647148E-16,-2.29971853929486E-16,1,1,1,1,1,1,1,-9.85175259945567E-21,-9.85175259945567E-21,1
-1.45000004768372,0,-2.54672830213969E-17,-1.15132423959949E-16,1.54747731386559E-16,-2.8809863628442E-17,6.77925135440694E-17,-1.28865185499687E-17,7.77527144138287E-17,2.54672830213969E-17,1.15132423959949E-16,-1.54747731386559E-16,2.8809863628442E-17,-6.77925135440694E-17,1.28865185499687E-17,-7.77527144138287E-17,1,1,1,1,1,1,1,-4.16957629303247E-19,-4.16957629303247E-19,1
-1.45000004768372,0.0125000001862645,-4.38554008358433E-16,-4.29555289145481E-16,1.62227826404202E-16,3.66816008728608E-16,1.95791500321709E-17,2.73733467042245E-16,1.96905514083471E-16,-1.46937531747502E-16,1.8589706361937E-16,1.54595411039841E-16,-1.732231743274E-16,2.82645285968765E-16,-6.35111259551685E-17,-2.44904091877514E-16,1,1,1,1,1,1,1,-4.94226643120118E-21,-7.79323173484977E-20,1
-1.45000004768372,0.025000000372529,3.88082385525983E-16,-3.81319806824003E-16,7.90184000127083E-17,-3.93549109697783E-16,-2.86024629790954E-16,4.72236538203797E-16,2.21240320671834E-16,-2.00352183790077E-16,-4.17676677764199E-17,-4.65598377392112E-18,-7.150838752667E-17,-6.0510452182516E-17,1.61824413728183E-16,-3.25277115948564E-16,1,1,1,1,1,1,1,3.13381187851351E-20,2.40763256330294E-21,1
-1.45000004768372,0.0375000014901161,-5.40628539316285E-17,4.91586900004703E-16,2.8621825622874E-17,-4.65743713025737E-16,2.91437037975011E-16,1.04306813498447E-16,1.0180717956643E-16,6.22138499978232E-16,-2.09835167620842E-16,1.29078879339134E-17,7.22048405152151E-17,-3.64763806716089E-16,-4.60677344270413E-16,2.66400808696983E-16,1,1,1,1,1,1,1,-5.96087222791482E-20,-7.83091498163039E-20,1
-1.45000004768372,0.0500000007450581,-6.10779841095111E-16,-3.19469593364392E-16,-1.09491859510615E-16,7.42032625530289E-17,-3.29109304760179E-16,-3.5057928710225E-16,2.35091003425336E-16,9.89199685040401E-17,2.17645737836813E-16,-1.5547932962497E-16,9.54886049474884E-17,2.90307757767864E-16,-4.85748937173989E-16,1.06623441991742E-16,1,1,1,1,1,1,1,-4.27002878350348E-20,8.07275690490547E-21,1
-1.45000004768372,0.0625,2.91525579387779E-16,-3.22904153146831E-16,9.64182302245449E-17,9.18193723709073E-18,-3.29530518362981E-16,5.07120001949689E-16,-2.37847433924159E-16,-2.91525579387779E-16,3.22904153146831E-16,-9.64182302245449E-17,-9.18193723709073E-18,3.29530518362981E-16,-5.07120001949689E-16,2.37847433924159E-16,1,1,1,1,1,1,1,-6.47864244267418E-19,-6.47864244267418E-19,1
-1.45000004768372,0.0750000029802322,-6.95640101613579E-16,-1.83808875941482E-16,2.71546504073051E-17,1.83148229947293E-16,1.17649316188266E-16,4.88281248048924E-16,4.3490644625954E-16,9.66359904838832E-17,-5.870649832148E-16,-2.72309512013682E-17,1.26773065405167E-16,-1.28926170217528E-16,-4.36207144759388E-16,1.4281609441929E-16,1,1,1,1,1,1,1,-1.34175868562976E-20,1.01110155603542E-20,1
-1.45000004768372,0.0874999985098839,-8.90016163558312E-17,2.13530203269451E-16,-1.49540331645517E-16,-6.83613094030405E-17,3.22456019778174E-16,-1.16253137884672E-17,-1.94553541816962E-16,7.96914748919092E-16,-2.98023413971628E-17,2.9899250569007E-17,-1.09374710883543E-16,-1.79358928796078E-17,-6.02057254622964E-17,-4.86018968630596E-17,1,1,1,1,1,1,1,1.60499485996669E-20,-2.72909082248464E-20,1
-1.45000004768372,0.100000001490116,-2.23619768569569E-16,2.81903735093223E-16,1.60965085568303E-16,1.88851107566532E-17,6.56612529173245E-17,-4.30970495911886E-16,3.68765931512747E-16,-1.54996494375255E-16,1.55571616511551E-16,1.80495388930942E-16,6.16862861145377E-16,-5.7554671156068E-17,3.06246800252822E-16,1.2324198357141E-16,1,1,1,1,1,1,1,-4.36013492472207E-20,3.26905953363956E-22,1
-1.45000004768372,0.112499997019768,-3.93891628645829E-16,-3.43661357263787E-16,8.86336202449186E-17,6.17341434760576E-16,2.3865875913873E-16,-4.45613710336443E-16,2.42908058737309E-16,-5.94400447356699E-16,-1.92230024563525E-16,-1.01364747126555E-17,5.47928110437045E-17,3.7873754747496E-16,6.31036303156453E-17,-4.7537867971353E-17,1,1,1,1,1,1,1,1.12318226721437E-20,-5.62161072358344E-21,1
-1.45000004768372,0.125,-4.74375614032969E-16,1.10578245439918E-16,1.30415174729462E-16,-1.90243626423095E-16,4.15243158724183E-16,-4.4756437427441E-16,3.12959112843338E-16,4.74375614032969E-16,-1.10578245439918E-16,-1.30415174729462E-16,1.90243626423095E-16,-4.15243158724183E-16,4.4756437427441E-16,-3.12959112843338E-16,1,1,1,1,1,1,1,-1.99833994013802E-18,-1.99833994013802E-18,1
-1.45000004768372,0.137500002980232,4.27673446634478E-16,-6.31335014619258E-18,2.50456313437427E-16,8.48048526523168E-17,1.98773314376395E-16,1.43993986376675E-16,-2.22079492094546E-16,1.3358859690124E-16,9.4297537657306E-17,-2.71538199179701E-17,-1.20046894230667E-17,1.71256999098586E-16,-4.30937541036282E-17,-2.36334447791905E-16,1,1,1,1,1,1,1,-3.92994446064481E-20,3.10299649263906E-20,1
-1.45000004768372,0.150000005960464,-1.61192858021776E-16,5.33375270457494E-16,2.62419250919075E-16,7.79715748233816E-18,-3.42608468840571E-16,3.26409175482569E-16,1.36151242143599E-16,3.39958288037069E-16,-2.29185992642891E-16,-6.31151181999924E-17,-1.94150195315392E-16,-2.43649053747479E-16,-1.29369816958542E-16,-5.19010015188534E-16,1,1,1,1,1,1,1,2.63031770252756E-20,-4.03917333741501E-20,1
-1.45000004768372,0.162499994039536,-1.28854794043242E-18,2.19645278222815E-16,-3.17572530730118E-16,-2.27307875753367E-17,9.58434521953839E-17,1.25470831658102E-16,-2.67414707134846E-16,8.4236373107212E-16,7.588094894792E-16,-3.2328337988892E-18,1.41037457578954E-16,-2.21569565025409E-16,1.41051486562143E-16,2.03093764742543E-16,1,1,1,1,1,1,1,4.20435548962817E-21,-6.90120420124042E-21,1
-1.45000004768372,0.174999997019768,-1.64695948063603E-16,-8.51930584399553E-17,-9.15991289153702E-17,2.24697909162526E-16,-8.53856194691128E-17,-4.02743917038025E-17,5.13409466428513E-17,3.12300840857507E-18,-1.26249466694865E-16,8.56555913687154E-17,-1.01088035359321E-16,-3.67991346352263E-17,-3.20642436211319E-17,1.92474592092155E-16,1,1,1,1,1,1,1,3.05233555752931E-20,-1.74914142146171E-20,1
-1.45000004768372,0.1875,9.22723070267116E-16,-5.34409921202565E-16,2.69013931809042E-16,-8.8258649347081E-17,-4.47668162280228E-17,3.28372650793864E-16,-3.08004790665068E-16,-9.22723070267116E-16,5.34409921202565E-16,-2.69013931809042E-16,8.8258649347081E-17,4.47668162280228E-17,-3.28372650793864E-16,3.08004790665068E-16,1,1,1,1,1,1,1,-6.03807260674348E-19,-6.03807260674348E-19,1
-1.45000004768372,0.200000002980232,3.74008112544186E-16,-4.78568162424082E-16,-1.92275751107787E-16,-1.89782390513536E-16,1.57693844326007E-16,3.3539100035869E-17,5.01681302657043E-17,3.98847168433961E-16,3.84643299411233E-16,1.5992168159799E-18,1.94937975661007E-16,1.04697136868453E-16,-4.61151947418672E-16,7.91995525668574E-17,1,1,1,1,1,1,1,-2.66348926067807E-21,-9.29941163115262E-21,1
-1.45000004768372,0.212500005960464,4.62300391746251E-17,5.57460837601127E-17,5.69601863759935E-17,1.2526161452013E-16,-2.79826227971404E-16,-5.04245383884945E-16,8.32692679457285E-17,-7.30142824049681E-16,4.7400339599221E-16,1.21032048142244E-16,-5.05078123151214E-16,8.6715262672955E-16,-1.49366584012211E-17,1.40810201286183E-16,1,1,1,1,1,1,1,-6.53127852999034E-20,-3.19186057046912E-20,1
-1.45000004768372,0.224999994039536,-2.32653377433578E-18,-3.65758408684623E-16,-4.73613390259559E-16,3.91084587928408E-16,-1.88985782496423E-16,2.3713362337764E-16,1.25808691924938E-16,3.26981557996676E-16,6.63487260331398E-16,-9.41478047315441E-17,-8.75137698967545E-17,2.66992937666673E-16,1.62813602626788E-16,-2.59297219824394E-16,1,1,1,1,1,1,1,-6.67289378956398E-20,-1.46655439066987E-20,1
-1.45000004768372,0.237499997019768,3.51234917073204E-16,1.41827580500064E-16,9.00838928518507E-17,1.4047747615659E-16,3.58264248287843E-18,-2.38151015826411E-16,2.82906039767621E-16,7.78268496490481E-17,1.0434647846318E-16,-2.83044026728685E-16,1.9059289516494E-16,1.82589069088097E-16,-1.53024561969378E-16,-1.13343622724246E-16,1,1,1,1,1,1,1,2.40344338625443E-20,-1.8616665806612E-20,1
-1.45000004768372,0.25,1.38171984823062E-15,-1.03116636916348E-15,2.58381444859514E-16,1.27728650918567E-16,-5.04526863521229E-16,6.74697264932276E-16,-6.36900113726947E-16,-1.38171984823062E-15,1.03116636916348E-15,-2.58381444859514E-16,-1.27728650918567E-16,5.04526863521229E-16,-6.74697264932276E-16,6.36900113726947E-16,1,1,1,1,1,1,1,-2.88273658396255E-19,-2.88273658396255E-19,1
-1.45000004768372,0.262499988079071,-2.37582339081448E-16,-2.02517107359031E-17,-2.06680578697251E-16,1.4263997774071E-16,-1.5532781660653E-16,-4.54083510413394E-16,-9.84593149296318E-17,4.55262300688925E-18,-3.25896773489039E-16,-1.68917083816686E-16,-1.66287615615723E-16,-3.95967388762194E-16,-2.75758243054375E-17,3.12799764770136E-16,1,1,1,1,1,1,1,3.39249548986585E-21,4.07109443112389E-20,1
-1.45000004768372,0.275000005960464,2.30239701629276E-16,-1.44136804072516E-16,-2.58230752404241E-16,-4.13158716520108E-16,2.58028205650729E-16,-3.76591245395956E-16,-1.3000060504134E-16,-2.1825069141472E-16,1.90591776816752E-17,3.25122744193926E-16,4.36583465615985E-16,-1.78087062503661E-16,2.89609140874836E-16,-9.95776565003586E-17,1,1,1,1,1,1,1,-2.1115003288115E-20,9.57276978200082E-21,1
-1.45000004768372,0.287499994039536,-1.41680659988385E-16,-5.34135006071622E-16,-3.11157553173867E-16,1.82035228654601E-16,-9.79507444366995E-17,5.73283677753633E-17,1.7336856951803E-17,-1.62127201537046E-16,-2.39784704153648E-16,5.1315680576477E-16,-2.14051009418005E-16,9.47484238830413E-17,9.95330549217297E-17,-2.60719599901071E-16,1,1,1,1,1,1,1,-1.17636048902712E-21,-3.73201209540566E-20,1
-1.45000004768372,0.300000011920929,1.39251912126142E-16,-9.56629905024824E-16,4.21619649220893E-16,-1.22623596580356E-16,2.74361462563295E-16,7.1664493051871E-17,5.61250383597804E-17,-7.28224612061505E-16,1.24538904833709E-15,-1.13208626848277E-16,-6.40011159863094E-16,-4.66415092515555E-16,2.17826486726823E-16,-3.1874236925706E-17,1,1,1,1,1,1,1,6.55549553489254E-20,-2.01569116501026E-20,1
-1.45000004768372,0.3125,-3.36190950185478E-16,-3.92744428397891E-16,-2.31214782135353E-17,4.10476930799762E-17,-3.81638264742391E-16,3.07685512183513E-16,1.53450341609161E-16,-4.77246791026365E-16,1.85217174095411E-16,-3.13426039755512E-16,-1.39461102794334E-16,-1.71056358169205E-16,-3.27675330920037E-16,-4.77375910611262E-16,1,1,1,1,1,1,1,3.15047472109505E-20,-2.64944350769472E-20,1
-1.45000004768372,0.324999988079071,-7.69527262058605E-16,1.8003764703229E-16,-5.47460634276945E-16,1.54869995298539E-16,-2.27675838777056E-16,-6.14639452598394E-16,3.42890557281786E-16,-4.13431355250006E-16,3.22072525611305E-16,1.43497069204213E-16,-3.66771989485131E-16,-4.36919949454282E-16,4.57504961037485E-17,-2.26570884297362E-16,1,1,1,1,1,1,1,-2.10474975953124E-20,-2.66621734111236E-20,1
-1.45000004768372,0.337500005960464,-2.34436432245566E-16,-5.75621779855631E-16,-4.07859784281204E-16,-1.01946986324841E-16,-1.04850793939041E-16,-1.2896457786773E-16,3.99482999009773E-16,6.1052202544179E-16,3.12154537422565E-17,1.5968204241145E-16,3.03891916310557E-16,-1.1473645260072E-17,-4.15117030224381E-16,2.31709105269415E-17,1,1,1,1,1,1,1,1.1998735422254E-20,-2.86117593550383E-21,1
-1.45000004768372,0.349999994039536,1.88543498949058E-16,-2.7042159468826E-16,-1.11156332191529E-16,1.20403139413798E-16,2.83175740351983E-16,1.50262867293137E-17,-1.42858512241101E-16,-2.80999500952249E-16,-1.91392653085826E-16,2.16614435518862E-16,-1.32858666258944E-16,5.71000738672326E-16,2.39222221337112E-16,-3.25921178625832E-16,1,1,1,1,1,1,1,2.50999273098372E-21,-3.29958565873509E-20,1
-1.45000004768372,0.362500011920929,-2.71312435120755E-16,5.04592720332878E-16,9.29777610638103E-17,6.38929789957026E-17,1.78922303164103E-16,9.44528341998679E-18,-1.95857151992566E-16,-3.23053495643343E-16,7.47563591857182E-16,-7.39489739978403E-17,4.85427633754294E-17,-6.23381414949209E-16,-4.47820495861836E-16,-1.47740108699916E-16,1,1,1,1,1,1,1,2.35831567551955E-20,-8.32474891590794E-21,1
-1.45000004768372,0.375,-1.37123106571455E-16,-2.60461281321938E-16,1.28148342509042E-16,-1.19099436593965E-16,6.06963833590639E-19,2.47598318394273E-16,6.53566444839325E-18,-1.45757747200875E-16,-2.42585947989336E-16,-2.74052322007327E-16,1.3631062992147E-16,-2.75517980173652E-17,-1.65274630385256E-16,3.64015400167631E-16,1,1,1,1,1,1,1,1.57745588479979E-20,2.4352098682746E-20,1
-1.45000004768372,0.387499988079071,6.48320553075658E-16,-2.98304516413553E-16,-1.11403096711866E-16,1.9436009735891E-17,-3.3928837762002E-17,-2.58661812765055E-16,-2.32230573162458E-16,4.14259435835065E-16,4.35635159291975E-16,-3.04338871774021E-17,2.72776505100305E-16,-1.65840898380275E-16,3.23325379984522E-17,2.07288202414175E-17,1,1,1,1,1,1,1,7.25208371576905E-20,-1.34980269396941E-20,1
-1.45000004768372,0.400000005960465,-6.42442038542595E-16,1.62256453470842E-16,3.93423510593573E-17,-5.2254514689857E-17,3.36212231888278E-16,-1.54220307793105E-16,-2.05708145169134E-16,-5.5656412087756E-16,-2.61874476385093E-16,-2.62617165461157E-16,-4.87031338438687E-17,2.2052817772143E-16,4.59046792612059E-17,4.65368318611426E-16,1,1,1,1,1,1,1,3.67550047304923E-20,-1.06935235794149E-20,1
-1.45000004768372,0.412499994039536,4.54686703750957E-16,-1.13382829430919E-17,-2.59935326801252E-16,-1.87880258916468E-16,5.90015225439866E-17,3.80849809417395E-16,3.29809119410733E-17,-5.23355082449712E-16,6.5855006410053E-16,4.8187916127534E-16,1.46668042921378E-16,-1.13566935019855E-16,1.28147230778299E-16,-1.98960204255273E-16,1,1,1,1,1,1,1,3.18318712938211E-20,6.32263191399664E-20,1
-1.45000004768372,0.425000011920929,2.70266720007811E-16,-1.15993578534621E-16,-9.75673693838383E-17,4.02292871993612E-16,-1.92888169163542E-16,-1.58296561207538E-16,-7.75167892682387E-17,-4.81896168108734E-17,5.1754259016442E-17,-5.50522545884706E-17,2.56469532678883E-16,9.57733933062231E-17,2.21209761311284E-16,1.6918728732686E-17,1,1,1,1,1,1,1,-2.10932267891372E-20,1.48184947718385E-20,1
-1.45000004768372,0.4375,-3.02354445632172E-16,1.80067597587909E-16,8.50809059837829E-17,-1.27108980143202E-16,8.18879755844385E-17,2.06520529174889E-17,-6.35145546188075E-18,-6.23088023912104E-17,3.96193890666246E-16,-3.3244333231969E-16,9.35854344115713E-17,3.84823810073227E-17,-8.03601796104979E-17,-1.13236446586638E-16,1,1,1,1,1,1,1,-3.53782789231714E-20,-5.11714864934558E-20,1
-1.45000004768372,0.449999988079071,1.72810351644732E-16,9.40834752261781E-16,8.77050802288258E-17,1.41260081660294E-16,2.09159605905848E-16,-1.57238961163552E-16,-3.55002731380828E-16,-1.06090195046776E-16,-2.21172253633588E-16,-6.00933413955525E-17,-3.00707337126676E-16,-1.79417575901508E-17,-5.00839093827121E-16,1.58928778658435E-16,1,1,1,1,1,1,1,7.2135228820573E-20,-1.19282780517578E-20,1
